487;386;633;2025-03-12;2025-03-27;retrasado;5000
488;1528;1104;2025-01-22;2025-02-06;retrasado;5000
489;1131;3019;2025-01-12;2025-01-27;retrasado;5000
490;1732;2211;2024-12-18;2025-01-02;activo;5000
491;2931;566;2024-12-19;2025-01-03;devuelto;5000
492;2252;3327;2025-01-04;2025-02-03;devuelto;5000
493;1929;3570;2025-02-16;2025-03-18;activo;5000
494;2167;395;2025-01-21;2025-02-20;activo;5000
495;1638;3576;2024-12-15;2025-01-14;devuelto;5000
496;467;1225;2025-03-25;2025-04-09;retrasado;5000
497;974;526;2024-12-05;2024-12-20;devuelto;5000
498;1904;913;2025-03-24;2025-04-23;devuelto;5000
499;623;2153;2025-04-15;2025-04-30;retrasado;5000
500;2287;808;2025-02-10;2025-03-12;activo;5000
501;1581;682;2025-01-01;2025-01-16;activo;5000
502;527;433;2024-12-18;2025-01-02;devuelto;5000
503;1257;2158;2025-01-12;2025-02-11;retrasado;5000
504;1077;655;2024-11-17;2024-12-17;retrasado;5000
505;2555;3517;2025-03-28;2025-04-27;devuelto;5000
506;2120;2705;2025-04-01;2025-04-16;retrasado;5000
507;1356;2276;2025-02-12;2025-02-27;devuelto;5000
508;1242;2513;2024-11-20;2024-12-05;retrasado;5000
509;1571;3633;2025-03-26;2025-04-25;retrasado;5000
510;1314;573;2024-12-04;2024-12-19;devuelto;5000
511;2623;1678;2024-12-24;2025-01-08;activo;5000
512;213;659;2024-12-20;2025-01-19;retrasado;5000
513;2609;2347;2025-02-06;2025-03-08;devuelto;5000
514;2331;1157;2024-11-28;2024-12-13;retrasado;5000
515;454;2989;2024-12-30;2025-01-14;activo;5000
516;1849;1069;2024-12-05;2025-01-04;activo;5000
517;1097;210;2024-11-21;2024-12-21;devuelto;5000
518;1891;2025;2024-12-27;2025-01-26;devuelto;5000
519;410;839;2025-02-03;2025-02-18;activo;5000
520;1993;158;2025-03-16;2025-04-15;devuelto;5000
521;1111;249;2025-04-09;2025-05-09;activo;5000
522;1847;3607;2025-01-24;2025-02-08;devuelto;5000
523;1880;3589;2024-11-25;2024-12-10;devuelto;5000
524;541;3007;2024-11-27;2024-12-12;activo;5000
525;300;669;2025-03-07;2025-04-06;retrasado;5000
526;859;710;2024-12-28;2025-01-27;devuelto;5000
527;893;363;2025-01-14;2025-02-13;devuelto;5000
528;1408;3487;2024-12-11;2024-12-26;devuelto;5000
529;1012;2330;2024-11-19;2024-12-19;devuelto;5000
530;335;385;2025-03-12;2025-03-27;activo;5000
531;2460;1146;2024-11-25;2024-12-10;retrasado;5000
532;1774;2937;2025-03-02;2025-03-17;devuelto;5000
533;2467;1398;2024-12-06;2024-12-21;activo;5000
534;1333;3553;2025-02-09;2025-03-11;devuelto;5000
535;1480;1312;2025-02-04;2025-03-06;activo;5000
536;1957;601;2025-01-13;2025-02-12;devuelto;5000
537;2294;1898;2025-01-13;2025-02-12;devuelto;5000
538;1878;2359;2024-12-04;2024-12-19;activo;5000
539;2555;1942;2025-03-10;2025-04-09;devuelto;5000
540;1845;866;2024-11-24;2024-12-24;devuelto;5000
541;679;540;2024-12-07;2025-01-06;activo;5000
542;1074;3277;2024-12-25;2025-01-09;devuelto;5000
543;1474;453;2025-02-28;2025-03-15;retrasado;5000
544;1327;64;2024-12-15;2025-01-14;devuelto;5000
545;1252;1443;2024-12-25;2025-01-09;devuelto;5000
546;216;857;2024-12-14;2024-12-29;devuelto;5000
547;1049;1234;2025-02-18;2025-03-05;activo;5000
548;792;1878;2024-12-15;2024-12-30;retrasado;5000
549;401;2022;2025-01-12;2025-01-27;activo;5000
550;1808;1784;2025-04-15;2025-04-30;devuelto;5000
551;1126;65;2024-12-25;2025-01-24;retrasado;5000
552;1827;425;2025-02-16;2025-03-18;devuelto;5000
553;77;1170;2025-03-29;2025-04-13;retrasado;5000
554;1227;137;2024-12-01;2024-12-16;activo;5000
555;2445;1415;2025-01-20;2025-02-04;activo;5000
556;260;2214;2025-03-11;2025-04-10;activo;5000
557;735;3279;2025-02-22;2025-03-09;devuelto;5000
558;2141;3136;2024-11-27;2024-12-12;devuelto;5000
559;486;454;2025-02-01;2025-02-16;activo;5000
560;2176;2686;2025-03-03;2025-04-02;devuelto;5000
561;2316;1372;2024-12-21;2025-01-20;activo;5000
562;1899;569;2024-11-30;2024-12-30;devuelto;5000
563;138;196;2024-11-23;2024-12-23;retrasado;5000
564;1102;3355;2024-12-19;2025-01-03;devuelto;5000
565;2721;1997;2025-03-04;2025-03-19;devuelto;5000
566;1890;350;2025-03-09;2025-03-24;activo;5000
567;2349;1616;2025-02-02;2025-02-17;activo;5000
568;90;1481;2025-01-14;2025-02-13;devuelto;5000
569;2667;2282;2025-01-01;2025-01-16;retrasado;5000
570;1759;2363;2025-01-31;2025-02-15;devuelto;5000
571;2986;3495;2025-02-19;2025-03-06;retrasado;5000
572;2676;140;2025-04-10;2025-04-25;activo;5000
573;547;266;2025-02-18;2025-03-20;devuelto;5000
574;337;1403;2025-04-17;2025-05-17;activo;5000
575;651;381;2024-12-30;2025-01-14;devuelto;5000
576;2017;2337;2025-02-26;2025-03-13;retrasado;5000
577;1947;3631;2025-04-11;2025-05-11;devuelto;5000
578;1274;1349;2024-12-08;2024-12-23;devuelto;5000
579;720;2702;2024-11-26;2024-12-11;retrasado;5000
580;2406;1982;2024-12-29;2025-01-13;activo;5000
581;1691;2173;2024-12-05;2025-01-04;devuelto;5000
582;985;1421;2025-02-16;2025-03-03;retrasado;5000
583;2571;539;2024-12-24;2025-01-23;devuelto;5000
584;2910;2634;2025-02-01;2025-03-03;activo;5000
585;414;1316;2025-03-08;2025-04-07;activo;5000
586;1137;3350;2025-04-13;2025-04-28;retrasado;5000
587;1764;487;2025-01-20;2025-02-04;activo;5000
588;1009;2694;2025-04-09;2025-04-24;devuelto;5000
589;1302;2542;2025-03-20;2025-04-04;retrasado;5000
590;846;2191;2025-01-24;2025-02-08;devuelto;5000
591;1252;3438;2025-04-03;2025-04-18;activo;5000
592;2366;1545;2025-02-16;2025-03-03;retrasado;5000
593;1197;1457;2025-03-06;2025-03-21;devuelto;5000
594;1786;1532;2025-01-04;2025-02-03;retrasado;5000
595;133;1600;2025-01-10;2025-02-09;devuelto;5000
596;1061;148;2024-11-24;2024-12-24;devuelto;5000
597;1907;1570;2025-02-17;2025-03-04;retrasado;5000
598;2942;847;2025-04-09;2025-05-09;activo;5000
599;146;1129;2025-02-04;2025-03-06;devuelto;5000
600;1397;3624;2025-03-10;2025-03-25;retrasado;5000
601;426;160;2025-04-13;2025-05-13;activo;5000
602;2566;2599;2025-01-17;2025-02-01;retrasado;5000
603;982;3316;2025-02-14;2025-03-01;devuelto;5000
604;1723;3252;2024-11-23;2024-12-23;retrasado;5000
605;225;3018;2025-01-13;2025-01-28;activo;5000
606;1554;3608;2025-04-01;2025-05-01;activo;5000
607;503;791;2025-02-25;2025-03-12;devuelto;5000
608;471;2724;2025-03-15;2025-03-30;activo;5000
609;2624;2700;2025-01-21;2025-02-05;devuelto;5000
610;1914;1644;2025-02-26;2025-03-28;retrasado;5000
611;1601;2982;2025-02-06;2025-03-08;activo;5000
612;2747;223;2025-03-22;2025-04-06;activo;5000
613;2261;507;2025-03-22;2025-04-06;devuelto;5000
614;2428;1357;2025-03-09;2025-03-24;devuelto;5000
615;1089;1416;2025-01-28;2025-02-12;activo;5000
616;579;1072;2024-12-20;2025-01-04;devuelto;5000
617;1554;1018;2025-03-26;2025-04-25;activo;5000
618;1225;2035;2024-12-10;2025-01-09;devuelto;5000
619;1917;2981;2025-02-10;2025-02-25;activo;5000
620;2542;508;2025-03-28;2025-04-12;activo;5000
621;864;2802;2025-01-04;2025-01-19;devuelto;5000
622;2990;231;2025-01-15;2025-01-30;retrasado;5000
623;2993;60;2024-12-12;2024-12-27;activo;5000
624;2084;1223;2025-01-28;2025-02-12;devuelto;5000
625;604;2818;2024-11-29;2024-12-29;devuelto;5000
626;1085;1972;2025-03-05;2025-04-04;activo;5000
627;790;2199;2025-02-14;2025-03-01;devuelto;5000
628;2580;3549;2025-04-03;2025-05-03;activo;5000
629;992;2492;2025-04-16;2025-05-01;retrasado;5000
630;1393;2243;2025-03-24;2025-04-08;activo;5000
631;722;2517;2024-12-01;2024-12-16;devuelto;5000
632;939;1643;2024-12-22;2025-01-06;devuelto;5000
633;1851;694;2025-01-25;2025-02-09;devuelto;5000
634;1180;239;2025-04-06;2025-04-21;devuelto;5000
635;2962;3386;2025-03-18;2025-04-02;retrasado;5000
636;1268;652;2025-04-17;2025-05-17;retrasado;5000
637;747;3425;2025-01-08;2025-01-23;retrasado;5000
638;2508;1253;2025-02-23;2025-03-10;devuelto;5000
639;1502;1501;2024-12-30;2025-01-14;devuelto;5000
640;5;3246;2025-03-17;2025-04-01;retrasado;5000
641;2154;3497;2025-01-24;2025-02-23;devuelto;5000
642;2087;1383;2025-02-22;2025-03-09;activo;5000
643;2466;492;2024-11-23;2024-12-23;retrasado;5000
644;1356;2994;2025-02-04;2025-02-19;devuelto;5000
645;2241;1524;2025-01-05;2025-01-20;retrasado;5000
646;2342;470;2025-01-28;2025-02-12;activo;5000
647;819;89;2025-02-02;2025-02-17;devuelto;5000
648;1690;2801;2025-01-29;2025-02-28;retrasado;5000
649;1132;1775;2024-11-25;2024-12-10;activo;5000
650;2086;2471;2025-03-16;2025-03-31;devuelto;5000
651;262;87;2025-01-17;2025-02-01;devuelto;5000
652;1381;2820;2025-04-13;2025-04-28;retrasado;5000
653;1368;586;2024-12-31;2025-01-15;devuelto;5000
654;727;1049;2025-01-03;2025-02-02;activo;5000
655;2649;3687;2025-02-28;2025-03-15;devuelto;5000
656;2183;3319;2025-02-18;2025-03-05;devuelto;5000
657;764;1674;2024-11-24;2024-12-09;devuelto;5000
658;1236;2006;2025-01-11;2025-01-26;retrasado;5000
659;556;1328;2025-04-08;2025-05-08;activo;5000
660;2868;2070;2025-03-15;2025-03-30;devuelto;5000
661;1168;1392;2025-03-08;2025-03-23;retrasado;5000
662;443;1778;2025-03-09;2025-03-24;devuelto;5000
663;682;871;2024-11-29;2024-12-14;devuelto;5000
664;2786;806;2024-12-07;2024-12-22;devuelto;5000
665;1186;3358;2025-03-06;2025-03-21;devuelto;5000
666;2843;85;2025-03-06;2025-03-21;devuelto;5000
667;355;1163;2025-03-11;2025-03-26;devuelto;5000
668;89;2136;2025-03-18;2025-04-02;activo;5000
669;2555;3690;2024-12-05;2025-01-04;devuelto;5000
670;554;1074;2025-02-18;2025-03-20;devuelto;5000
671;207;1502;2024-12-22;2025-01-06;devuelto;5000
672;911;2170;2024-12-24;2025-01-23;devuelto;5000
673;1239;1750;2025-01-11;2025-02-10;devuelto;5000
674;2014;3415;2025-04-07;2025-04-22;activo;5000
675;1359;2612;2025-02-15;2025-03-02;devuelto;5000
676;360;2766;2025-03-06;2025-03-21;activo;5000
677;1270;865;2025-04-17;2025-05-17;activo;5000
678;1209;1125;2025-01-12;2025-01-27;devuelto;5000
679;798;428;2025-02-20;2025-03-07;activo;5000
680;1521;2882;2025-04-06;2025-05-06;retrasado;5000
681;2958;1655;2025-02-17;2025-03-19;activo;5000
682;2135;3396;2024-12-02;2024-12-17;activo;5000
683;2346;399;2024-12-18;2025-01-02;retrasado;5000
684;274;2941;2024-12-18;2025-01-02;devuelto;5000
685;2199;3324;2025-02-22;2025-03-24;devuelto;5000
686;1184;957;2025-02-27;2025-03-14;devuelto;5000
687;1591;3060;2024-11-17;2024-12-02;activo;5000
688;2510;2577;2025-03-28;2025-04-12;retrasado;5000
689;1460;3003;2025-01-29;2025-02-13;devuelto;5000
690;2278;1012;2025-04-16;2025-05-01;retrasado;5000
691;1789;3273;2025-03-01;2025-03-16;activo;5000
692;56;373;2025-01-20;2025-02-04;devuelto;5000
693;2909;1381;2024-12-20;2025-01-04;retrasado;5000
694;876;987;2025-04-14;2025-04-29;retrasado;5000
695;2820;1579;2025-02-14;2025-03-01;retrasado;5000
696;366;436;2025-01-15;2025-02-14;devuelto;5000
697;1872;303;2025-03-01;2025-03-31;devuelto;5000
698;1335;1591;2025-02-05;2025-02-20;retrasado;5000
699;748;1637;2024-12-01;2024-12-16;devuelto;5000
700;2392;949;2024-11-29;2024-12-14;activo;5000
701;1896;3120;2025-03-20;2025-04-04;retrasado;5000
702;2548;2572;2024-12-16;2024-12-31;devuelto;5000
703;1793;837;2025-02-07;2025-02-22;activo;5000
704;1336;1488;2025-02-08;2025-02-23;devuelto;5000
705;1922;3392;2025-03-14;2025-04-13;devuelto;5000
706;2662;3389;2025-03-17;2025-04-16;retrasado;5000
707;780;2388;2024-12-28;2025-01-12;activo;5000
708;1245;932;2025-01-31;2025-03-02;activo;5000
709;72;3108;2025-04-10;2025-04-25;retrasado;5000
710;809;1814;2025-01-05;2025-01-20;devuelto;5000
711;626;341;2025-01-24;2025-02-08;devuelto;5000
712;2986;2931;2024-12-27;2025-01-11;retrasado;5000
713;1480;1441;2025-03-09;2025-04-08;devuelto;5000
714;1078;1840;2025-02-05;2025-02-20;activo;5000
715;1635;3259;2024-12-30;2025-01-14;activo;5000
716;1142;1512;2025-01-23;2025-02-22;devuelto;5000
717;2379;36;2025-03-07;2025-04-06;activo;5000
718;1903;1320;2024-12-30;2025-01-14;activo;5000
719;389;927;2025-01-25;2025-02-09;devuelto;5000
720;236;3294;2025-02-24;2025-03-11;devuelto;5000
721;1247;720;2024-12-21;2025-01-20;activo;5000
722;2663;257;2025-03-22;2025-04-06;retrasado;5000
723;85;858;2025-02-08;2025-03-10;retrasado;5000
724;1619;243;2025-01-16;2025-01-31;devuelto;5000
725;616;2099;2025-01-22;2025-02-06;retrasado;5000
726;1342;968;2025-01-28;2025-02-12;devuelto;5000
727;2318;300;2025-02-07;2025-03-09;activo;5000
728;2183;1815;2025-03-02;2025-03-17;activo;5000
729;1455;1973;2025-01-03;2025-01-18;activo;5000
730;189;1708;2025-01-16;2025-01-31;retrasado;5000
731;1172;3258;2024-12-25;2025-01-24;retrasado;5000
732;448;2968;2025-01-28;2025-02-12;devuelto;5000
733;705;2889;2025-03-03;2025-04-02;retrasado;5000
734;898;3318;2025-02-23;2025-03-25;activo;5000
735;2726;2142;2024-12-08;2024-12-23;retrasado;5000
736;1289;2224;2025-01-06;2025-01-21;activo;5000
737;2063;2897;2025-02-27;2025-03-14;devuelto;5000
738;543;3482;2024-12-30;2025-01-14;retrasado;5000
739;689;127;2025-02-20;2025-03-22;devuelto;5000
740;1945;1794;2025-03-30;2025-04-29;devuelto;5000
741;558;1224;2025-01-15;2025-01-30;activo;5000
742;1929;58;2025-03-05;2025-04-04;devuelto;5000
743;245;1310;2025-02-01;2025-02-16;activo;5000
744;1909;3625;2025-04-12;2025-04-27;activo;5000
745;1341;1803;2025-01-26;2025-02-10;activo;5000
746;747;575;2025-01-13;2025-01-28;activo;5000
747;1311;2198;2024-12-28;2025-01-27;devuelto;5000
748;2335;2396;2025-02-22;2025-03-09;retrasado;5000
749;2550;802;2025-04-02;2025-04-17;activo;5000
750;2335;3183;2024-11-29;2024-12-14;retrasado;5000
751;1652;977;2025-02-18;2025-03-20;activo;5000
752;1096;1177;2025-02-05;2025-03-07;retrasado;5000
753;2217;2809;2024-12-07;2024-12-22;devuelto;5000
754;1986;651;2025-03-07;2025-04-06;devuelto;5000
755;1311;2366;2025-01-05;2025-02-04;devuelto;5000
756;1409;1087;2025-02-09;2025-02-24;activo;5000
757;419;3544;2024-12-26;2025-01-25;devuelto;5000
758;2888;236;2025-01-09;2025-02-08;devuelto;5000
759;1924;3141;2024-12-03;2025-01-02;devuelto;5000
760;1960;1368;2025-04-03;2025-04-18;retrasado;5000
761;975;71;2025-04-04;2025-04-19;devuelto;5000
762;2269;2606;2025-04-02;2025-05-02;activo;5000
763;2440;3375;2025-03-18;2025-04-02;activo;5000
764;2646;2881;2025-01-03;2025-02-02;retrasado;5000
765;1256;2562;2025-03-11;2025-03-26;activo;5000
766;763;1805;2025-02-07;2025-02-22;devuelto;5000
767;2808;2731;2025-03-02;2025-04-01;devuelto;5000
768;1637;577;2025-01-22;2025-02-06;activo;5000
769;2833;811;2024-11-20;2024-12-20;activo;5000
770;25;2773;2025-03-31;2025-04-15;devuelto;5000
771;1485;2576;2024-11-25;2024-12-10;activo;5000
772;1727;3209;2025-01-20;2025-02-19;devuelto;5000
773;126;3634;2024-12-02;2024-12-17;activo;5000
774;2892;2603;2024-11-25;2024-12-25;activo;5000
775;1262;317;2025-02-26;2025-03-13;devuelto;5000
776;1739;121;2025-01-23;2025-02-07;retrasado;5000
777;2843;3160;2025-01-20;2025-02-04;devuelto;5000
778;2774;1285;2025-04-16;2025-05-16;activo;5000
779;2814;1800;2024-12-05;2024-12-20;devuelto;5000
780;2212;2564;2025-01-07;2025-01-22;devuelto;5000
781;2330;2837;2025-03-09;2025-03-24;activo;5000
782;2470;3424;2024-11-29;2024-12-14;devuelto;5000
783;2822;2630;2025-03-26;2025-04-10;activo;5000
784;901;2996;2025-03-04;2025-03-19;devuelto;5000
785;1808;240;2025-01-24;2025-02-08;devuelto;5000
786;2861;662;2024-12-01;2024-12-31;retrasado;5000
787;156;2150;2024-12-05;2024-12-20;retrasado;5000
788;1377;1748;2025-02-15;2025-03-02;retrasado;5000
789;1250;1938;2025-02-14;2025-03-01;activo;5000
790;363;1978;2025-03-11;2025-04-10;devuelto;5000
791;653;785;2025-03-15;2025-03-30;devuelto;5000
792;1183;907;2025-01-31;2025-03-02;activo;5000
793;2172;2758;2025-03-31;2025-04-15;devuelto;5000
794;1234;356;2025-01-13;2025-01-28;activo;5000
795;1369;485;2024-11-18;2024-12-03;devuelto;5000
796;2372;195;2024-11-20;2024-12-20;activo;5000
797;2479;1484;2025-03-20;2025-04-04;retrasado;5000
798;960;3661;2025-03-26;2025-04-10;devuelto;5000
799;2097;3473;2025-01-28;2025-02-12;devuelto;5000
800;1923;2227;2025-02-23;2025-03-10;activo;5000
801;911;3681;2025-03-08;2025-04-07;retrasado;5000
802;2507;2903;2025-01-10;2025-01-25;activo;5000
803;439;776;2024-11-19;2024-12-19;devuelto;5000
804;2950;3365;2025-01-20;2025-02-04;devuelto;5000
805;710;116;2025-02-04;2025-02-19;retrasado;5000
806;1652;3686;2024-12-19;2025-01-18;activo;5000
807;139;3449;2025-02-04;2025-03-06;devuelto;5000
808;2661;504;2025-01-13;2025-01-28;devuelto;5000
809;550;875;2025-01-21;2025-02-05;retrasado;5000
810;2208;1702;2025-01-07;2025-02-06;activo;5000
811;1777;3405;2024-12-20;2025-01-19;devuelto;5000
812;929;1063;2025-01-11;2025-02-10;devuelto;5000
813;2306;3264;2025-03-06;2025-03-21;activo;5000
814;1975;881;2025-03-31;2025-04-15;retrasado;5000
815;1076;2105;2025-04-09;2025-04-24;activo;5000
816;2200;2537;2025-04-14;2025-05-14;devuelto;5000
817;1532;226;2024-12-01;2024-12-16;retrasado;5000
818;195;2389;2025-03-05;2025-04-04;activo;5000
819;756;1705;2025-01-08;2025-01-23;devuelto;5000
820;2559;3468;2025-03-17;2025-04-01;activo;5000
821;904;557;2025-01-06;2025-02-05;retrasado;5000
822;1678;3571;2025-02-02;2025-03-04;devuelto;5000
823;999;2534;2025-02-20;2025-03-07;retrasado;5000
824;1563;3543;2025-01-25;2025-02-24;activo;5000
825;279;804;2025-03-21;2025-04-05;activo;5000
826;1714;1941;2025-04-03;2025-04-18;retrasado;5000
827;2357;2935;2025-02-13;2025-03-15;activo;5000
828;1162;343;2025-02-12;2025-03-14;retrasado;5000
829;1941;3451;2025-02-17;2025-03-19;devuelto;5000
830;1782;3646;2025-01-18;2025-02-02;devuelto;5000
831;592;1518;2025-02-05;2025-02-20;devuelto;5000
832;1488;2047;2025-03-09;2025-04-08;activo;5000
833;1337;1292;2024-11-18;2024-12-03;activo;5000
834;1101;3615;2025-03-09;2025-03-24;devuelto;5000
835;2191;935;2025-02-25;2025-03-27;devuelto;5000
836;1784;1445;2024-12-01;2024-12-16;activo;5000
837;1325;2475;2025-04-14;2025-05-14;devuelto;5000
838;1560;1729;2025-03-11;2025-03-26;devuelto;5000
839;107;1408;2025-03-30;2025-04-14;retrasado;5000
840;943;1427;2025-01-27;2025-02-11;devuelto;5000
841;1095;1844;2025-03-09;2025-04-08;devuelto;5000
842;175;1276;2025-02-15;2025-03-02;devuelto;5000
843;732;561;2025-01-21;2025-02-20;devuelto;5000
844;2565;2064;2025-02-07;2025-02-22;activo;5000
845;530;3254;2024-12-25;2025-01-09;activo;5000
846;434;2875;2024-12-23;2025-01-07;retrasado;5000
847;2185;1480;2024-12-20;2025-01-04;retrasado;5000
848;2443;147;2025-03-11;2025-03-26;devuelto;5000
849;855;892;2025-02-07;2025-02-22;devuelto;5000
850;1895;371;2024-11-24;2024-12-24;retrasado;5000
851;2728;898;2025-02-16;2025-03-03;devuelto;5000
852;1424;1494;2025-03-30;2025-04-14;retrasado;5000
853;2532;2665;2025-01-03;2025-01-18;retrasado;5000
854;547;1308;2025-03-20;2025-04-19;retrasado;5000
855;841;308;2025-02-17;2025-03-19;devuelto;5000
856;952;1781;2025-04-10;2025-05-10;devuelto;5000
857;1013;797;2025-03-09;2025-03-24;activo;5000
858;428;1970;2025-02-25;2025-03-12;retrasado;5000
859;2122;314;2025-02-06;2025-02-21;devuelto;5000
860;2815;3699;2025-03-23;2025-04-07;retrasado;5000
861;1160;1732;2025-03-11;2025-03-26;devuelto;5000
862;2489;1167;2025-01-10;2025-01-25;devuelto;5000
863;2235;331;2025-01-07;2025-01-22;activo;5000
864;718;1624;2025-04-11;2025-05-11;retrasado;5000
865;494;1665;2025-01-26;2025-02-10;devuelto;5000
866;1942;2843;2025-01-23;2025-02-07;retrasado;5000
867;1652;825;2025-03-16;2025-04-15;activo;5000
868;2163;2028;2025-01-14;2025-01-29;retrasado;5000
869;1889;3042;2025-03-28;2025-04-12;retrasado;5000
870;1420;3128;2024-11-24;2024-12-09;retrasado;5000
871;316;2651;2024-11-20;2024-12-20;devuelto;5000
872;1363;974;2025-01-10;2025-01-25;activo;5000
873;1803;1260;2025-02-01;2025-03-03;devuelto;5000
874;1339;2311;2025-03-07;2025-04-06;devuelto;5000
875;1256;1771;2025-01-21;2025-02-05;devuelto;5000
876;792;1810;2024-12-08;2024-12-23;retrasado;5000
877;1678;2466;2025-02-17;2025-03-19;retrasado;5000
878;186;2239;2025-01-25;2025-02-09;activo;5000
879;1455;1566;2025-03-28;2025-04-12;devuelto;5000
880;1564;2098;2025-03-27;2025-04-26;devuelto;5000
881;97;1595;2025-01-13;2025-01-28;activo;5000
882;1683;1996;2025-02-26;2025-03-28;retrasado;5000
883;1602;486;2025-01-20;2025-02-04;retrasado;5000
884;1455;2620;2025-04-03;2025-04-18;devuelto;5000
885;2497;253;2025-03-15;2025-03-30;retrasado;5000
886;1515;2468;2025-01-21;2025-02-05;devuelto;5000
887;2770;2995;2024-12-05;2024-12-20;devuelto;5000
888;2122;2121;2024-11-20;2024-12-05;devuelto;5000
889;255;2526;2025-01-20;2025-02-04;activo;5000
890;92;700;2024-12-25;2025-01-09;devuelto;5000
891;650;3437;2025-04-08;2025-04-23;activo;5000
892;2090;1979;2024-12-18;2025-01-02;activo;5000
893;2681;183;2024-12-24;2025-01-08;activo;5000
894;2257;2756;2025-01-07;2025-01-22;activo;5000
895;2768;1120;2025-02-06;2025-02-21;devuelto;5000
896;2194;159;2025-01-13;2025-02-12;activo;5000
897;2260;527;2025-04-01;2025-05-01;activo;5000
898;2307;2421;2024-12-09;2024-12-24;devuelto;5000
899;778;156;2025-03-31;2025-04-15;retrasado;5000
900;2522;725;2024-12-09;2024-12-24;devuelto;5000
901;1802;718;2025-03-21;2025-04-05;retrasado;5000
902;2390;1534;2025-03-19;2025-04-03;devuelto;5000
903;2566;2465;2024-11-23;2024-12-08;devuelto;5000
904;1257;2732;2024-11-26;2024-12-26;devuelto;5000
905;2785;901;2024-12-13;2025-01-12;devuelto;5000
906;1648;1323;2025-03-31;2025-04-15;activo;5000
907;1910;676;2025-01-27;2025-02-11;devuelto;5000
908;2142;2066;2025-04-02;2025-04-17;devuelto;5000
909;1717;649;2025-03-23;2025-04-22;devuelto;5000
910;2372;3528;2025-02-07;2025-03-09;devuelto;5000
911;2674;2094;2025-01-16;2025-01-31;activo;5000
912;446;3235;2025-02-01;2025-02-16;devuelto;5000
913;1218;552;2025-04-12;2025-04-27;activo;5000
914;1945;2138;2025-02-06;2025-03-08;activo;5000
915;1849;2069;2024-12-29;2025-01-28;activo;5000
916;1511;511;2025-02-06;2025-02-21;retrasado;5000
917;1417;1509;2025-03-27;2025-04-26;devuelto;5000
918;1159;2017;2025-03-29;2025-04-13;devuelto;5000
919;2429;1255;2025-04-04;2025-05-04;activo;5000
920;1404;1899;2025-04-12;2025-04-27;activo;5000
921;1080;1206;2024-11-27;2024-12-12;devuelto;5000
922;393;893;2024-12-10;2024-12-25;devuelto;5000
923;2422;2973;2024-12-08;2024-12-23;activo;5000
924;2040;2256;2025-04-17;2025-05-02;activo;5000
925;1000;353;2025-02-25;2025-03-12;activo;5000
926;55;1719;2024-12-29;2025-01-28;devuelto;5000
927;977;986;2025-04-09;2025-04-24;activo;5000
928;2642;2915;2024-11-22;2024-12-07;activo;5000
929;2091;1710;2025-02-19;2025-03-21;retrasado;5000
930;1445;1304;2025-01-29;2025-02-13;devuelto;5000
931;1043;144;2025-04-09;2025-04-24;devuelto;5000
932;801;1205;2024-12-22;2025-01-06;retrasado;5000
933;6;1604;2025-03-20;2025-04-19;retrasado;5000
934;2163;361;2025-02-22;2025-03-09;devuelto;5000
935;2717;958;2025-01-26;2025-02-25;retrasado;5000
936;1676;3606;2025-01-04;2025-01-19;devuelto;5000
937;1929;2269;2025-01-09;2025-02-08;devuelto;5000
938;531;275;2025-01-30;2025-03-01;devuelto;5000
939;5;1783;2025-02-10;2025-02-25;retrasado;5000
940;47;1559;2024-12-24;2025-01-08;retrasado;5000
941;811;518;2025-03-11;2025-03-26;retrasado;5000
942;2437;386;2024-12-01;2024-12-16;devuelto;5000
943;1898;1061;2025-02-20;2025-03-22;devuelto;5000
944;801;1064;2025-04-05;2025-04-20;retrasado;5000
945;83;2505;2024-12-28;2025-01-12;devuelto;5000
946;2569;2656;2024-12-18;2025-01-02;activo;5000
947;1146;1034;2025-02-02;2025-02-17;devuelto;5000
948;1468;1846;2025-04-02;2025-05-02;devuelto;5000
949;2840;1782;2025-02-11;2025-02-26;devuelto;5000
950;1398;1984;2024-12-15;2024-12-30;devuelto;5000
951;61;1757;2025-04-02;2025-04-17;devuelto;5000
952;2742;2306;2025-04-15;2025-05-15;activo;5000
953;1195;120;2025-02-18;2025-03-05;devuelto;5000
954;1028;885;2024-12-17;2025-01-16;activo;5000
955;662;2585;2024-11-30;2024-12-15;activo;5000
956;879;1487;2025-01-08;2025-02-07;activo;5000
957;2234;1859;2024-12-10;2025-01-09;retrasado;5000
958;1123;3659;2024-11-23;2024-12-08;retrasado;5000
959;2053;1911;2024-12-31;2025-01-15;devuelto;5000
960;1146;2878;2024-12-24;2025-01-08;retrasado;5000
961;1090;3058;2025-03-16;2025-03-31;activo;5000
962;1586;420;2024-12-28;2025-01-12;retrasado;5000
963;1065;3501;2025-04-12;2025-04-27;retrasado;5000
964;1562;3028;2024-11-22;2024-12-22;devuelto;5000
965;1236;2207;2025-04-10;2025-04-25;retrasado;5000
966;833;2633;2025-02-09;2025-02-24;retrasado;5000
967;2431;716;2025-03-05;2025-04-04;activo;5000
968;2258;3017;2024-12-11;2024-12-26;devuelto;5000
969;2048;3106;2025-02-03;2025-03-05;activo;5000
970;2079;2524;2025-02-10;2025-03-12;retrasado;5000
971;235;357;2024-12-04;2024-12-19;retrasado;5000
972;2601;912;2025-03-06;2025-03-21;devuelto;5000
